feature	depth	Nsites	totalNsites	propsites
genome	516	285	1108645000	2.57071e-07
genome	517	196	1108645000	1.76792e-07
genome	518	202	1108645000	1.82204e-07
genome	519	216	1108645000	1.94832e-07
genome	520	244	1108645000	2.20088e-07
genome	521	236	1108645000	2.12872e-07
genome	522	223	1108645000	2.01146e-07
genome	523	213	1108645000	1.92126e-07
genome	524	236	1108645000	2.12872e-07
genome	525	229	1108645000	2.06558e-07
genome	526	217	1108645000	1.95734e-07
genome	527	280	1108645000	2.52561e-07
genome	528	201	1108645000	1.81302e-07
genome	529	223	1108645000	2.01146e-07
genome	530	185	1108645000	1.6687e-07
genome	531	202	1108645000	1.82204e-07
genome	532	208	1108645000	1.87616e-07
genome	533	186	1108645000	1.67772e-07
genome	534	151	1108645000	1.36202e-07
genome	535	176	1108645000	1.58752e-07
genome	536	224	1108645000	2.02048e-07
genome	537	201	1108645000	1.81302e-07
genome	538	195	1108645000	1.7589e-07
genome	539	220	1108645000	1.9844e-07
genome	540	170	1108645000	1.5334e-07
genome	541	191	1108645000	1.72282e-07
genome	542	181	1108645000	1.63262e-07
genome	543	208	1108645000	1.87616e-07
genome	544	273	1108645000	2.46247e-07
genome	545	205	1108645000	1.8491e-07
genome	546	216	1108645000	1.94832e-07
genome	547	205	1108645000	1.8491e-07
genome	548	190	1108645000	1.7138e-07
genome	549	233	1108645000	2.10166e-07
genome	550	219	1108645000	1.97538e-07
genome	551	220	1108645000	1.9844e-07
genome	552	191	1108645000	1.72282e-07
genome	553	239	1108645000	2.15578e-07
genome	554	228	1108645000	2.05656e-07
genome	555	202	1108645000	1.82204e-07
genome	556	200	1108645000	1.804e-07
genome	557	181	1108645000	1.63262e-07
genome	558	178	1108645000	1.60556e-07
genome	559	206	1108645000	1.85812e-07
genome	560	178	1108645000	1.60556e-07
genome	561	184	1108645000	1.65968e-07
genome	562	196	1108645000	1.76792e-07
genome	563	203	1108645000	1.83106e-07
genome	564	188	1108645000	1.69576e-07
genome	565	159	1108645000	1.43418e-07
genome	566	206	1108645000	1.85812e-07
genome	567	171	1108645000	1.54242e-07
genome	568	149	1108645000	1.34398e-07
genome	569	175	1108645000	1.5785e-07
genome	570	166	1108645000	1.49732e-07
genome	571	209	1108645000	1.88518e-07
genome	572	171	1108645000	1.54242e-07
genome	573	210	1108645000	1.8942e-07
genome	574	229	1108645000	2.06558e-07
genome	575	197	1108645000	1.77694e-07
genome	576	201	1108645000	1.81302e-07
genome	577	194	1108645000	1.74988e-07
genome	578	199	1108645000	1.79498e-07
genome	579	147	1108645000	1.32594e-07
genome	580	155	1108645000	1.3981e-07
genome	581	176	1108645000	1.58752e-07
genome	582	142	1108645000	1.28084e-07
genome	583	143	1108645000	1.28986e-07
genome	584	177	1108645000	1.59654e-07
genome	585	166	1108645000	1.49732e-07
genome	586	178	1108645000	1.60556e-07
genome	587	140	1108645000	1.2628e-07
genome	588	167	1108645000	1.50634e-07
genome	589	170	1108645000	1.5334e-07
genome	590	155	1108645000	1.3981e-07
genome	591	170	1108645000	1.5334e-07
genome	592	160	1108645000	1.4432e-07
genome	593	184	1108645000	1.65968e-07
genome	594	159	1108645000	1.43418e-07
genome	595	139	1108645000	1.25378e-07
genome	596	135	1108645000	1.2177e-07
genome	597	160	1108645000	1.4432e-07
genome	598	146	1108645000	1.31692e-07
